#F s50_Cu-00816
#E 1510363970
#D Fri Nov 10 19:32:50 2017

#S 817 qavrgscan
#D Fri Nov 10 19:32:50 2017
#CM 0 type:"Standard" enbl:1 name:"SYN" mne:"SYNM" chan:"1, 2" bnch:0 bsz:1 strt:12 size:1 norm:"0"
#CM 1 type:"Standard" enbl:1 name:"PR" mne:"PR" chan:"1, 2" bnch:0 bsz:1 strt:4 size:8 norm:"0"
#CM 2 type:"Standard" enbl:0 name:"TOT_M" mne:"TOT_M" chan:"1" bnch:0 bsz:1 strt:5 size:7 norm:"0"
#CM 3 type:"Standard" enbl:0 name:"TOT_ch0" mne:"TOT_ch0" chan:"0" bnch:0 bsz:1 strt:0 size:1 norm:""
#CM 4 type:"Standard" enbl:0 name:"TOT_ch1" mne:"TOT_ch1" chan:"1" bnch:0 bsz:24 strt:0 size:1 norm:""
#CM 5 type:"Standard" enbl:0 name:"TOT_ch2" mne:"TOT_ch2" chan:"2" bnch:0 bsz:24 strt:0 size:1 norm:""
#CM 6 type:"Standard" enbl:1 name:"bun-1" mne:"bun_1" chan:"1, 2" bnch:0 bsz:1 strt:11 size:1 norm:"0"
#CM 7 type:"Standard" enbl:1 name:"bun-1GS" mne:"bun_1GS" chan:"1, 2" bnch:0 bsz:1 strt:4 size:7 norm:"0"
#CM 8 type:"Standard" enbl:1 name:"bun1" mne:"bun1" chan:"1, 2" bnch:0 bsz:1 strt:13 size:1 norm:"0"
#CM 9 type:"Standard" enbl:1 name:"bun1GS" mne:"bun1GS" chan:"1, 2" bnch:0 bsz:1 strt:4 size:8 norm:"0"
#CM 10 type:"Standard" enbl:1 name:"bun2" mne:"bun2" chan:"1, 2" bnch:0 bsz:1 strt:14 size:1 norm:"0"
#CM 11 type:"Standard" enbl:1 name:"bun2GS" mne:"bun2GS" chan:"1, 2" bnch:0 bsz:1 strt:4 size:8 norm:"0"
#CM 12 type:"Standard" enbl:0 name:"bun3" mne:"bun3" chan:"1, 2" bnch:1 bsz:1 strt:15 size:1 norm:"0"
"energy eV" 0 1 2 3 4 5 6 7 8 9 10 Data 19 19 19 19 19 19 19 19 19
370.0 0.4122359750699439 0.26563256122620627 0.11352149237055154 0.4369544534259884 0.42193155408862504 0.6780803246802762 0.4766238114533238 0.8672974851447081 0.354258637045476 0.27890468187655393 0.48064001945245394 3.2382818284590447 0.333997862092434 0.4281956623875752 0.9219709509857997 0.46475318418953926 0.4628419801944107 0.712986057521377 0.5346278068403656 0.946939723757159 0.40360698336267165
370.01 0.0218338493082868 0.7050648068407942 0.650551891848612 0.23058533645364832 0.04876210788596491 0.9229123498929328 0.7735764448460902 0.4308250015362355 0.5423172816550733 0.5075676236105123 0.9025239203554309 3.2108344723492874 0.475600147307076 0.6729675212799145 0.023705877172327527 0.005939762744969657 0.873736406479559 0.8871635586575239 0.6699191062768016 0.05857660200138226 0.05305589271601474
370.02 0.1526906407202564 0.15107739465606684 0.20472123181365576 0.2318364775757007 0.8137041565573279 0.42918855921102506 0.6115948441199408 0.01353454021628453 0.5813252598157446 0.07611137731866335 0.8702943173241261 3.183656241929467 0.23671238686741403 0.16438639179592973 0.0885680712666832 0.027159357067259693 0.19541500677184975 0.007039275316824578 0.2255966906819209 0.4697594273454506 0.41555092928892223
370.03 0.14592804096842416 0.4306966312760774 0.9915776649648316 0.8928139980656696 0.9622730050201024 0.9792285804421486 0.39799747427182985 0.37541729384096667 0.8046124190731131 0.5339788259122866 0.5443833428900776 3.156744459354225 0.9203522595441566 0.7159144167018818 0.8287959402656982 0.36491209939803015 0.5784017540102322 0.7641119742643703 0.034958135217124986 0.18192252017920085 0.8026586629822704
370.03999999999996 0.38464881757330527 0.7056867821995527 0.04384286969540896 0.08190527026719674 0.12907078562327812 0.8484430658903291 0.257359235946952 0.714323168149806 0.26041109912380467 0.827772642092565 0.9053821695200255 3.1300964734232144 0.5860192919886282 0.34543848961643286 0.7575404960291825 0.7101690464337344 0.23405852219859635 0.468634864274748 0.9280396049424281 0.5472226125619302 0.9869448856650924
370.04999999999995 0.7564823766305443 0.3778785625844695 0.1924018906063708 0.43936809103316754 0.5720157857629866 0.002401320805803464 0.2694449906973784 0.2835052262144384 0.5293317717144943 0.2268748861198342 0.4274217993395535 3.103709659315966 0.32031647542990704 0.6057586613330789 0.6353673437658589 0.313883506271011 0.4835703101335215 0.3418700364603724 0.9072799908067695 0.8377324515580267 0.39793435910675756
370.05999999999995 0.31240540236233916 0.22809693364805717 0.4066757290339247 0.9412386397788381 0.04983150816224646 0.17264325065810915 0.47269745218059755 0.8141150568932525 0.20698762819689376 0.2292926762499491 0.8097103408493351 3.077581418329413 0.18334222274465195 0.5121640044408062 0.361310966757892 0.01999337433456616 0.7205335737697822 0.6753033281937315 0.734605558355893 0.6359106789534632 0.2855322904914315
370.06999999999994 0.5186909404595992 0.1626140134493893 0.6856844873758096 0.544278888692151 0.6744824625672492 0.8501980607900861 0.1398080850879978 0.037557971238711185 0.2836054558198746 0.48694150391095814 0.9391275832830819 3.0517091776180187 0.04502447323843317 0.060117290565113946 0.327540841039172 0.24970364929593114 0.2108965160632662 0.5504620246271338 0.12828016980683166 0.7830885920251749 0.880921210369492
370.0799999999999 0.6755901663411157 0.9186554836452283 0.38794245140337724 0.9473116556435284 0.6430463428637995 0.7239885567424097 0.33456831086528627 0.48463539394828126 0.3719034718830875 0.15010702054606118 0.006501116467508061 3.026090389936484 0.5169479078873208 0.3427042313644365 0.7425598597198163 0.416098356088911 0.9765026227836092 0.3953532325378689 0.6831028486789047 0.34246941068727366 0.5560986314040056
370.0899999999999 0.02324625002820424 0.5842772587372952 0.5165496616935265 0.1004487981736214 0.003992168501962268 0.8309217248913133 0.6333178540836252 0.34067372546131924 0.2954259224816195 0.670260595074366 0.677402666435194 3.0007225333850225 0.6153148614818302 0.9620116285707957 0.9026697447597216 0.24324902514238755 0.874342754282435 0.6573349270700878 0.46764445991871784 0.9667971182236608 0.20578018698187406
370.0999999999999 0.5045965131514142 0.8191008748338107 0.6044787124124017 0.813485923502261 0.23371173579400684 0.15172915177789015 0.5171948302162582 0.3064385225142292 0.15448755333841302 0.8991975386506792 0.7516510845833662 2.975603111157177 0.5013207892014805 0.25112429893439603 0.130843548189865 0.01531740378080082 0.6720790308759939 0.666914485193558 0.9091413177343253 0.08915950823710106 0.2711642022167925
370.1099999999999 0.1513864864155542 0.9879525028353561 0.6867427678456083 0.5589155845756515 0.56201725558083 0.32830795615413777 0.6926971895244877 0.7947205009293875 0.4791496666273779 0.22998770809765623 0.627677835219125 2.9507296512901227 0.8497712185068502 0.9737391939318717 0.7036327117682729 0.4822334500880624 0.07364532518686717 0.3805056641016722 0.6637460727524483 0.2770693053658372 0.670687966605135
